"filename", "language", "TypeScript JSX", "Makefile", "TypeScript", "CSS", "JavaScript", "JSON with Comments", "Markdown", "JSON", "XML", "comment", "blank", "total"
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/types/schedule.types.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credits-dialog.tsx", "TypeScript JSX", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 144
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credits-display.tsx", "TypeScript JSX", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/kuben/projects/surge/surgelight/src/features/credits/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3
"/Users/kuben/projects/surge/surgelight/src/features/credits/types/credits.types.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/AnalyticsPage.tsx", "TypeScript JSX", 96, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 114
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/components/AnalyticsContent.tsx", "TypeScript JSX", 173, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 193
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/constants/metrics.constants.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 1, 14
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/hooks/useAnalyticsData.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 7, 52
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/hooks/useAnalyticsFilters.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 4, 10, 67
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/hooks/useAnalyticsRefresh.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 2, 8
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/types/analytics.types.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 3, 18
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/utils/analytics.utils.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 5, 40
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/app-sidebar.tsx", "TypeScript JSX", 51, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 60
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/custom-sidebar.tsx", "TypeScript JSX", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 40
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/layout-wrapper.tsx", "TypeScript JSX", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/nav-main.tsx", "TypeScript JSX", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/nav-projects.tsx", "TypeScript JSX", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 90
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/nav-user.tsx", "TypeScript JSX", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 117
"/Users/kuben/projects/surge/surgelight/src/features/navigation/components/team-switcher.tsx", "TypeScript JSX", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 94
"/Users/kuben/projects/surge/surgelight/src/features/navigation/constants/navigation.constants.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 55
"/Users/kuben/projects/surge/surgelight/src/features/navigation/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/kuben/projects/surge/surgelight/src/features/navigation/types/navigation.types.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/kuben/projects/surge/surgelight/src/features/pricing/PricingPage.tsx", "TypeScript JSX", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 116
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/BillingManagementButton.tsx", "TypeScript JSX", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/PricingCard.tsx", "TypeScript JSX", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 91
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/PricingCardSkeleton.tsx", "TypeScript JSX", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/PricingGrid.tsx", "TypeScript JSX", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/PricingToggle.tsx", "TypeScript JSX", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/kuben/projects/surge/surgelight/src/features/pricing/components/TrialBanner.tsx", "TypeScript JSX", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"/Users/kuben/projects/surge/surgelight/src/features/pricing/constants/plans.constants.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 2, 73
"/Users/kuben/projects/surge/surgelight/src/features/pricing/dialogs/TrialDialog.tsx", "TypeScript JSX", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 109
"/Users/kuben/projects/surge/surgelight/src/features/pricing/hooks/useCheckoutSession.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/kuben/projects/surge/surgelight/src/features/pricing/hooks/usePortalSession.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/kuben/projects/surge/surgelight/src/features/pricing/hooks/usePricingPlans.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/kuben/projects/surge/surgelight/src/features/pricing/hooks/useTrialManagement.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/kuben/projects/surge/surgelight/src/features/pricing/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/kuben/projects/surge/surgelight/src/features/pricing/types/pricing.types.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/landing/PublicReportsLandingPage.tsx", "TypeScript JSX", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/landing/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/PublicReportViewerPage.tsx", "TypeScript JSX", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/DateRangeSelector.tsx", "TypeScript JSX", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/EmptyState.tsx", "TypeScript JSX", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/ErrorState.tsx", "TypeScript JSX", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 69
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/LoadingState.tsx", "TypeScript JSX", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/PublicReportContent.tsx", "TypeScript JSX", 129, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 160
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/PublicReportHeader.tsx", "TypeScript JSX", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/components/ReportHeader.tsx", "TypeScript JSX", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/constants/metrics.constants.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/hooks/useMetricCalculations.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 1, 9, 76
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/hooks/usePagination.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/hooks/useReportData.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/hooks/useSharedReport.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 8, 63
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/sections/CommentsView.tsx", "TypeScript JSX", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/sections/PerformanceCharts.tsx", "TypeScript JSX", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 90
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/sections/PerformanceSummary.tsx", "TypeScript JSX", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/types/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/types/public-report.types.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 10, 15, 112
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/utils/date-formatting.utils.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/utils/error-handling.utils.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/utils/metric-calculations.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 5, 42
"/Users/kuben/projects/surge/surgelight/src/features/public-reports/viewer/utils/metric-info.tsx", "TypeScript JSX", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/kuben/projects/surge/surgelight/src/features/reports/create/ReportCreatePage.tsx", "TypeScript JSX", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/kuben/projects/surge/surgelight/src/features/reports/create/hooks/useCreateReport.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 2, 4, 41
"/Users/kuben/projects/surge/surgelight/src/features/reports/create/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/reports/detail/ReportDetailPage.tsx", "TypeScript JSX", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/kuben/projects/surge/surgelight/src/features/reports/detail/components/ReportAnalyticsClient.tsx", "TypeScript JSX", 497, 0, 0, 0, 0, 0, 0, 0, 0, 29, 47, 573
"/Users/kuben/projects/surge/surgelight/src/features/reports/detail/hooks/useReportActions.ts", "TypeScript", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 6, 69
"/Users/kuben/projects/surge/surgelight/src/features/reports/detail/hooks/useReportAnalytics.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 35
"/Users/kuben/projects/surge/surgelight/src/features/reports/detail/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/reports/edit/ReportEditPage.tsx", "TypeScript JSX", 57, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 68
"/Users/kuben/projects/surge/surgelight/src/features/reports/edit/hooks/useEditReport.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 2, 4, 42
"/Users/kuben/projects/surge/surgelight/src/features/reports/edit/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/reports/index.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 5
"/Users/kuben/projects/surge/surgelight/src/features/reports/list/ReportsListPage.tsx", "TypeScript JSX", 102, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 118
"/Users/kuben/projects/surge/surgelight/src/features/reports/list/components/DeleteReportDialog.tsx", "TypeScript JSX", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57
"/Users/kuben/projects/surge/surgelight/src/features/reports/list/components/ReportsTable.tsx", "TypeScript JSX", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 105
"/Users/kuben/projects/surge/surgelight/src/features/reports/list/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kuben/projects/surge/surgelight/src/features/reports/shared/components/ReportForm.tsx", "TypeScript JSX", 230, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 260
"/Users/kuben/projects/surge/surgelight/src/features/reports/shared/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/kuben/projects/surge/surgelight/src/features/reports/shared/types/report.types.ts", "TypeScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 9, 71
"/Users/kuben/projects/surge/surgelight/src/features/reports/shared/utils/report.utils.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/SocialAccountsPage.tsx", "TypeScript JSX", 136, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 156
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/components/PlatformIcon.tsx", "TypeScript JSX", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/components/ProfileCard.tsx", "TypeScript JSX", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 106
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/components/ProfileList.tsx", "TypeScript JSX", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/components/SocialAccountCard.tsx", "TypeScript JSX", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/constants/platforms.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/dialogs/CreateProfileDialog.tsx", "TypeScript JSX", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 97
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/dialogs/DeleteProfileDialog.tsx", "TypeScript JSX", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/dialogs/SyncDialog.tsx", "TypeScript JSX", 169, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 190
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/hooks/useProfileActions.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 6, 44
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/hooks/useProfileSync.ts", "TypeScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 18, 100
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/hooks/useProfiles.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 5
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/types/social-accounts.types.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/kuben/projects/surge/surgelight/src/features/social-accounts/utils/platform.utils.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/kuben/projects/surge/surgelight/src/hooks/use-mobile.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/kuben/projects/surge/surgelight/src/lib/utils.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/Users/kuben/projects/surge/surgelight/src/middleware.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 7, 6, 36
"/Users/kuben/projects/surge/surgelight/src/styles/globals.css", "CSS", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 7, 126
"/Users/kuben/projects/surge/surgelight/src/utils/uploadthing.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/kuben/projects/surge/surgelight/tailwind.config.ts", "TypeScript", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 2, 95
"/Users/kuben/projects/surge/surgelight/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 35, 0, 0, 0, 4, 4, 43
"Total", "-", 16370, 4, 5403, 119, 108, 53, 384, 9308, 5, 969, 2580, 35303
