"filename", "language", "TypeScript", "TypeScript JSX", "JavaScript", "CSS", "JSON", "Markdown", "Makefile", "JSON with Comments", "XML", "comment", "blank", "total"
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/LyricsSelection.tsx", "TypeScript JSX", 0, 119, 0, 0, 0, 0, 0, 0, 0, 4, 10, 133
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/NavigationControls.tsx", "TypeScript JSX", 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 7, 90
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/ProgressIndicator.tsx", "TypeScript JSX", 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 4, 43
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/SongAudio.tsx", "TypeScript JSX", 0, 449, 0, 0, 0, 0, 0, 0, 0, 22, 48, 519
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/SongDetails.tsx", "TypeScript JSX", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/StepRenderer.tsx", "TypeScript JSX", 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 7, 44
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/SubscriptionDialog.tsx", "TypeScript JSX", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 9, 98
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/VideoAssets.tsx", "TypeScript JSX", 0, 152, 0, 0, 0, 0, 0, 0, 0, 5, 18, 175
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/VideoCount.tsx", "TypeScript JSX", 0, 99, 0, 0, 0, 0, 0, 0, 0, 1, 8, 108
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/VideoCountCustom.tsx", "TypeScript JSX", 0, 85, 0, 0, 0, 0, 0, 0, 0, 2, 5, 92
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/VideoCountHeader.tsx", "TypeScript JSX", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/VideoCountPreset.tsx", "TypeScript JSX", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 3, 56
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/components/step-config.ts", "TypeScript", 204, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 228
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/constants/video-options.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignForm.ts", "TypeScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 201
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignFormNavigation.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignFormSections.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 47
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignFormState.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 161
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignFormSubmission.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 68
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useCampaignFormValidation.ts", "TypeScript", 169, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 192
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useStepNavigation.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/hooks/useVideoCountLogic.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 18
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/types/video-count.types.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/create/utils/pro-access.utils.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 27
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/CampaignDetailPage.tsx", "TypeScript JSX", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/CampaignClient.tsx", "TypeScript JSX", 0, 127, 0, 0, 0, 0, 0, 0, 0, 7, 18, 152
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/CampaignHeader.tsx", "TypeScript JSX", 0, 188, 0, 0, 0, 0, 0, 0, 0, 1, 15, 204
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/ProgressSection.tsx", "TypeScript JSX", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 6, 63
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/VideoGridItem.tsx", "TypeScript JSX", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 7, 91
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/VideoPagination.tsx", "TypeScript JSX", 0, 120, 0, 0, 0, 0, 0, 0, 0, 7, 16, 143
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/VideoSection.tsx", "TypeScript JSX", 0, 91, 0, 0, 0, 0, 0, 0, 0, 5, 10, 106
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/VideoSectionContent.tsx", "TypeScript JSX", 0, 108, 0, 0, 0, 0, 0, 0, 0, 3, 7, 118
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/components/VideoSectionHeader.tsx", "TypeScript JSX", 0, 178, 0, 0, 0, 0, 0, 0, 0, 2, 14, 194
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/hooks/useCampaignData.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/hooks/useCampaignProgress.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 43
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/hooks/useVideoDownload.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 112
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/hooks/useVideoPagination.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 42
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/index.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/detail/types/campaign-detail.types.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/AddToFolderTab.tsx", "TypeScript JSX", 0, 143, 0, 0, 0, 0, 0, 0, 0, 13, 18, 174
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/CampaignSearchBar.tsx", "TypeScript JSX", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderCampaigns.tsx", "TypeScript JSX", 0, 118, 0, 0, 0, 0, 0, 0, 0, 2, 6, 126
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderCreateForm.tsx", "TypeScript JSX", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderEmptyState.tsx", "TypeScript JSX", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderHeader.tsx", "TypeScript JSX", 0, 161, 0, 0, 0, 0, 0, 0, 0, 5, 15, 181
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderItem.tsx", "TypeScript JSX", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderList.tsx", "TypeScript JSX", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderManagerDialogContent.tsx", "TypeScript JSX", 0, 176, 0, 0, 0, 0, 0, 0, 0, 7, 15, 198
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderNavigation.tsx", "TypeScript JSX", 0, 76, 0, 0, 0, 0, 0, 0, 0, 2, 5, 83
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderSidebar.tsx", "TypeScript JSX", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 4, 73
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/FolderSidebarHeader.tsx", "TypeScript JSX", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/ManageFolderTab.tsx", "TypeScript JSX", 0, 144, 0, 0, 0, 0, 0, 0, 0, 9, 17, 170
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/SelectableCampaignCard.tsx", "TypeScript JSX", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 5, 83
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/SelectableCampaignGrid.tsx", "TypeScript JSX", 0, 78, 0, 0, 0, 0, 0, 0, 0, 1, 4, 83
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/SelectionControls.tsx", "TypeScript JSX", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/components/WelcomeView.tsx", "TypeScript JSX", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/dialogs/CreateFolderDialog.tsx", "TypeScript JSX", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 12, 146
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/dialogs/FolderDeleteDialog.tsx", "TypeScript JSX", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/dialogs/FolderManagerDialog.tsx", "TypeScript JSX", 0, 48, 0, 0, 0, 0, 0, 0, 0, 3, 8, 59
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderActions.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderCampaigns.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderCreate.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 79
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderData.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 62
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderManagerLogic.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 152
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderModify.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 94
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/hooks/useFolderSidebar.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 96
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/index.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 33
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/types/folder-actions.types.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 38
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/types/folder-manager.types.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 48
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/folders/types/folder-sidebar.types.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 20
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/index.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 17
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/CampaignListPage.tsx", "TypeScript JSX", 0, 88, 0, 0, 0, 0, 0, 0, 0, 11, 10, 109
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/AvailableCampaignCard.tsx", "TypeScript JSX", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/AvailableCampaigns.tsx", "TypeScript JSX", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 7, 66
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/AvailableCampaignsHeader.tsx", "TypeScript JSX", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignActions.tsx", "TypeScript JSX", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignBulkActions.tsx", "TypeScript JSX", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignCard.tsx", "TypeScript JSX", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 8, 159
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignGrid.tsx", "TypeScript JSX", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 5, 78
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignGridView.tsx", "TypeScript JSX", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignListLoader.tsx", "TypeScript JSX", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignSearchInput.tsx", "TypeScript JSX", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignTableView.tsx", "TypeScript JSX", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 7, 168
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/CampaignsHeader.tsx", "TypeScript JSX", 0, 131, 0, 0, 0, 0, 0, 0, 0, 3, 9, 143
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/DeleteCampaignDialog.tsx", "TypeScript JSX", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 83
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/RenameCampaignDialog.tsx", "TypeScript JSX", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 11, 121
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/components/index.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/hooks/useAvailableCampaigns.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/hooks/useCampaignData.ts", "TypeScript", 130, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 162
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/hooks/useCampaignSelection.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 105
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/hooks/useSelectionLogic.ts", "TypeScript", 132, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 173
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/list/index.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/DateStep.tsx", "TypeScript JSX", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ProfilesStep.tsx", "TypeScript JSX", 0, 134, 0, 0, 0, 0, 0, 0, 0, 1, 7, 142
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ProgressModal.tsx", "TypeScript JSX", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 8, 71
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ReviewStep.tsx", "TypeScript JSX", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 7, 133
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ScheduleDialogContent.tsx", "TypeScript JSX", 0, 100, 0, 0, 0, 0, 0, 0, 0, 4, 12, 116
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ScheduleDialogNavigation.tsx", "TypeScript JSX", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/StepIndicator.tsx", "TypeScript JSX", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/TimeStep.tsx", "TypeScript JSX", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/UnscheduleProgress.tsx", "TypeScript JSX", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/UnscheduleVideoHeader.tsx", "TypeScript JSX", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/UnscheduleVideoItem.tsx", "TypeScript JSX", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 9, 86
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/VideoGrid.tsx", "TypeScript JSX", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 5, 94
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/VideoTableView.tsx", "TypeScript JSX", 0, 147, 0, 0, 0, 0, 0, 0, 0, 7, 13, 167
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/ViewToggle.tsx", "TypeScript JSX", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/LazyVideo.tsx", "TypeScript JSX", 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 8, 45
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/PlatformActions.tsx", "TypeScript JSX", 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 4, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/PlatformIcons.tsx", "TypeScript JSX", 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/PlatformStatusBadge.tsx", "TypeScript JSX", 0, 131, 0, 0, 0, 0, 0, 0, 0, 4, 14, 149
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/ScheduledDate.tsx", "TypeScript JSX", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/VideoActions.tsx", "TypeScript JSX", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/VideoInfo.tsx", "TypeScript JSX", 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 5, 58
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/VideoRowSelection.tsx", "TypeScript JSX", 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/VideoTableHeader.tsx", "TypeScript JSX", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 6, 144
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/VideoTableRow.tsx", "TypeScript JSX", 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 9, 89
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/index.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/useVideoRowData.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 42
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/components/table/useVideoSelection.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 112
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/constants/platforms.tsx", "TypeScript JSX", 0, 49, 0, 0, 0, 0, 0, 0, 0, 3, 5, 57
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/dialogs/ScheduleDialog.tsx", "TypeScript JSX", 0, 117, 0, 0, 0, 0, 0, 0, 0, 6, 13, 136
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/dialogs/UnscheduleDialog.tsx", "TypeScript JSX", 0, 120, 0, 0, 0, 0, 0, 0, 0, 7, 11, 138
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useProfileSelection.ts", "TypeScript", 116, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 157
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useScheduleCalculation.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 109
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useScheduleDialogState.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 69
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useScheduleLogic.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 79
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useScheduleState.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useScheduleSubmission.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 107
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useUnscheduleLogic.ts", "TypeScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 101
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useVideoDownload.ts", "TypeScript", 100, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 129
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useVideoFiltering.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 86
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/hooks/useVideoTableActions.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 53
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/index.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 30
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/types/schedule.types.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/types/unschedule.types.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/utils/schedule-generation.utils.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 68
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/utils/schedule-iterators.utils.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/utils/schedule-tracker.utils.ts", "TypeScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 94
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/utils/schedule-validation.utils.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 70
"/Users/kuben/projects/surge/surgelight/src/features/campaigns/videos/utils/video-status.utils.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credit-expiration-notice.tsx", "TypeScript JSX", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credit-option-card.tsx", "TypeScript JSX", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credits-dialog.tsx", "TypeScript JSX", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 8, 80
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/credits-display.tsx", "TypeScript JSX", 0, 68, 0, 0, 0, 0, 0, 0, 0, 2, 12, 82
"/Users/kuben/projects/surge/surgelight/src/features/credits/components/subscription-required-notice.tsx", "TypeScript JSX", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
"/Users/kuben/projects/surge/surgelight/src/features/credits/constants/credit-options.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/kuben/projects/surge/surgelight/src/features/credits/hooks/useCredits.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"/Users/kuben/projects/surge/surgelight/src/features/credits/index.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 32
"/Users/kuben/projects/surge/surgelight/src/features/credits/types/credits.types.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/kuben/projects/surge/surgelight/src/features/credits/utils/credit-utils.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 40
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/AnalyticsPage.tsx", "TypeScript JSX", 0, 70, 0, 0, 0, 0, 0, 0, 0, 9, 9, 88
"/Users/kuben/projects/surge/surgelight/src/features/main-analytics/components/AnalyticsContent.tsx", "TypeScript JSX", 0, 80, 0, 0, 0, 0, 0, 0, 0, 5, 8, 93
